278	315
282	1085
282	1085
282	1085
282	1085
282	1085
282	1085
282	1085
282	1085
282	1085
282	1085
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
285	492
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
292	1164
295	699
295	699
295	699
295	699
295	699
295	699
295	699
295	699
295	699
295	699
295	699
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
297	521
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
317	359
32	1258
32	1258
32	1258
32	1258
32	1258
32	1258
323	510
323	510
323	510
323	510
323	510
323	510
323	510
323	510
323	510
323	510
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
328	566
33	185
33	185
33	185
33	185
33	185
33	185
33	185
33	185
336	420
336	420
336	420
336	420
336	420
336	420
336	420
336	420
336	420
336	420
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
350	1075
373	786
373	786
373	786
373	786
373	786
373	786
373	786
373	786
373	786
373	786
376	382
376	382
376	382
376	382
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
385	1253
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
396	560
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
423	1175
44	413
44	413
44	413
44	413
44	413
44	413
44	413
44	413
44	413
44	413
44	413
44	413
44	413
447	485
447	485
447	485
447	485
447	485
447	485
447	485
447	485
447	485
447	485
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
456	735
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
461	496
475	584
475	584
475	584
475	584
475	584
475	584
49	242
49	242
49	242
49	242
49	242
495	988
495	988
495	988
495	988
495	988
495	988
495	988
495	988
495	988
495	988
495	988
495	988
495	988
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
50	1119
505	796
505	796
505	796
505	796
505	796
505	796
505	796
505	796
529	766
529	766
529	766
529	766
529	766
529	766
56	109
56	109
56	109
56	109
56	109
56	109
56	109
56	109
56	109
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
594	1036
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
597	1063
601	1142
601	1142
601	1142
601	1142
601	1142
601	1142
601	1142
601	1142
601	1142
601	1142
606	690
606	690
606	690
606	690
606	690
606	690
606	690
606	690
606	690
61	481
61	481
61	481
61	481
61	481
61	481
61	481
61	481
61	481
61	481
631	880
631	880
631	880
631	880
631	880
631	880
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
649	862
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
65	843
655	687
655	687
655	687
655	687
655	687
655	687
655	687
655	687
655	687
655	687
656	785
656	785
656	785
656	785
656	785
656	785
656	785
656	785
656	785
656	785
656	785
656	785
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
677	1133
678	719
678	719
678	719
678	719
678	719
678	719
678	719
678	719
678	719
697	1022
697	1022
697	1022
697	1022
697	1022
697	1022
697	1022
697	1022
697	1022
697	1022
697	1022
7	986
7	986
7	986
708	940
708	940
708	940
708	940
708	940
708	940
708	940
708	940
708	940
708	940
708	940
708	940
708	940
721	983
721	983
721	983
721	983
721	983
721	983
721	983
721	983
721	983
721	983
721	983
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
745	1233
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
781	1151
791	1015
791	1015
791	1015
791	1015
791	1015
791	1015
791	1015
791	1015
791	1015
81	223
81	223
81	223
81	223
81	223
81	223
81	223
81	223
81	223
81	223
81	223
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
819	1183
822	1068
822	1068
822	1068
822	1068
822	1068
822	1068
822	1068
822	1068
822	1068
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
823	1184
827	1108
827	1108
827	1108
827	1108
827	1108
827	1108
827	1108
827	1108
827	1108
830	977
830	977
830	977
830	977
830	977
830	977
830	977
830	977
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
84	499
849	1194
849	1194
849	1194
849	1194
849	1194
849	1194
849	1194
849	1194
882	966
882	966
882	966
882	966
882	966
882	966
882	966
882	966
89	556
89	556
89	556
89	556
89	556
89	556
89	556
898	1123
898	1123
898	1123
898	1123
898	1123
898	1123
898	1123
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
909	1000
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
964	1064
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
97	384
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
976	1081
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
978	1111
